customer_id,firstname,lastname,record_number,days_since_opened,days_since_confirmed,primary_term,final_term,days_till_primary_close,days_till_final_close,loans_credit_limit,loans_next_payment_summary,loans_outstanding_balance,loans_max_overdue_amount,loans_credit_cost_rate,loans_within_5_days,loans_within_5_to_30_days,loans_within_30_to_60_days,loans_within_60_to_90_days,loans_over_90_days,is_zero_loans_within_5_days,is_zero_loans_within_5_to_30_days,is_zero_loans_within_30_to_60_days,is_zero_loans_within_60_to_90_days,is_zero_loans_over_90_days,utilization,over_limit_count,max_over_limit_count,is_zero_utilization,is_zero_over_limit_count,is_zero_max_over_limit_count,encoded_payment_0,encoded_payment_1,encoded_payment_2,encoded_payment_3,encoded_payment_4,encoded_payment_5,encoded_payment_6,encoded_payment_7,encoded_payment_8,encoded_payment_9,encoded_payment_10,encoded_payment_11,encoded_payment_12,encoded_payment_13,encoded_payment_14,encoded_payment_15,encoded_payment_16,encoded_payment_17,encoded_payment_18,encoded_payment_19,encoded_payment_20,encoded_payment_21,encoded_payment_22,encoded_payment_23,encoded_payment_24,encoded_loans_account_holder_type,encoded_loans_credit_status,encoded_loans_credit_type,encoded_loans_account_currency,primary_close_flag,final_close_flag
5925c000-8bdc-4730-b48b-887d1d49ac59,Devansh,Lad,4,6,14,8,6,3,5,6,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
cade47bd-1a22-45c9-a301-d37985f6d720,Advik,Chaudhari,7,17,17,8,11,16,12,19,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,1,1,0,0
d7b11176-bd71-4fa2-867e-d4222905d85d,Rati,Lala,8,10,8,3,3,6,13,17,5,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
ebbd40ac-a696-4616-987e-74f3ea7d74d6,Arnav,Bhandari,17,18,14,10,13,12,11,14,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
8861878f-e3c9-4110-b6b1-a31999a1447d,Aaryahi,Sachar,6,17,9,4,5,1,12,19,6,3,3,9,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,1,0
d7c41568-7610-48e1-b83d-fb7871697a14,Heer,Gaba,5,0,8,1,16,5,10,15,2,3,2,2,6,16,5,4,8,No,Yes,No,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,1,3,4,1,0,0
22897871-b59b-4843-8bc6-a26bc2081d9c,Lakshay,D’Alia,14,19,0,3,8,7,11,18,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,1
cc8e18f6-83e5-4dae-b0be-382a6283ece1,Damini,Chhabra,20,12,10,4,8,7,2,1,2,3,2,6,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,1,3,5,1,0,0
f62ebd16-bab8-4c6d-ab5b-95458d6f25a7,Navya,Dhingra,13,9,6,0,1,10,4,8,6,5,2,13,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,3,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,4,1,0,0
4c0eea1b-c1f5-460a-9657-a048f36b384e,Bhavin,Mangal,9,0,8,17,14,5,10,14,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,1,3,4,1,0,0
74a18fb8-3109-4ad7-8ed5-701b9275fe52,Tara,Khare,1,13,14,3,5,13,3,5,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
ec49973d-944a-4752-9c71-8fc0e1c16bd1,Jayan,Singh,18,19,5,3,3,7,15,13,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,5,1,0,0
a9bb5549-6307-410a-97a0-cf06429c959d,Adah,Balan,2,0,14,2,14,3,5,0,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0,1,3,2,1,0,0
7f33e393-b127-4c06-ad3e-cb82817f4da3,Ivana,Chopra,8,13,17,14,16,2,12,9,2,3,2,0,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,4.0,1,3,4,1,0,0
e5cfce11-1bdb-4b1b-88e8-e6abcb57b0fb,Madhup,Bhattacharyya,11,11,13,1,16,12,8,0,2,3,2,3,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
31ed907e-a19e-4625-b6c3-9ed2ae6ff39e,Manjari,Varma,12,7,9,4,8,1,11,16,4,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,3.0,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,1,1
bb5a5d72-5ff9-48c6-b2d1-6773509956a6,Tanya,Dua,15,3,9,4,0,1,14,8,2,3,1,7,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,1,0
8b195d91-5920-40af-80ab-9931c306831c,Aaina,Varty,10,14,13,8,5,6,13,18,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
9c6019de-d829-4ac9-8b6c-a34109632d35,Prisha,Ramesh,3,14,13,0,1,2,6,14,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,3,1,0,0
f5e6479b-ed1a-47de-9ced-ee74d69059fa,Umang,Borra,4,16,13,12,10,4,9,12,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,4,4,1,0,0
a8ae385c-f765-4b85-8b99-925fa1d46c33,Taimur,Chana,14,4,12,17,10,2,0,4,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,3.0,3.0,3.0,4.0,3.0,,3.0,4.0,1,3,3,1,0,0
797c9af1-4fb2-4e17-aa9f-4ac8946d2c4a,Pranay,Cherian,4,5,9,6,8,0,11,15,2,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0,1,0,1
80593585-3429-4659-910f-2b6b8d7d5570,Navya,Dewan,11,6,11,4,3,3,5,18,0,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
e3695f75-8fcb-43e5-8685-85cc1b668c5f,Aayush,Kashyap,2,16,0,13,0,4,9,5,2,3,2,4,6,16,5,4,8,Yes,No,No,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,4,4,1,0,0
644b7f40-af43-468a-a5dc-1e6474300988,Indrans,Shukla,1,13,14,2,15,5,10,12,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
32c0f1a7-e0f3-4678-a72f-aae421644077,Prisha,Vala,23,19,5,3,3,7,15,13,2,3,2,6,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,5,1,0,0
481f40d7-d9a4-4b4e-b351-adac9b3713e5,Jhanvi,Contractor,1,16,5,13,0,4,9,10,2,3,2,0,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
c67379b9-bc91-4d8b-b83d-10361b965a8f,Armaan,Mandal,13,9,16,12,8,12,11,3,2,4,2,0,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,18,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,0,1
2f0cc5ce-e8f1-4bd1-9bd7-7e61b64372a6,Aniruddh,Walla,14,13,17,6,14,0,10,2,2,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,3,0,1,0,0
4acadf4b-d2e5-4302-8ebf-e0ccbf1eebb7,Aarna,Master,17,18,0,14,13,12,15,9,2,3,2,4,6,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1,3,4,1,0,0
9733cfa2-27d1-4273-ad1a-00697f0db2c9,Farhan,Kamdar,12,11,12,4,8,11,12,13,0,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,,4.0,1,3,4,1,0,0
2e3441e7-95ec-418b-9122-b9628d6fba5c,Urvi,Lall,13,17,9,17,10,12,6,15,5,3,2,11,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
7f463168-1e17-4530-882f-cb2377a99a6a,Aaina,Tailor,12,18,9,15,12,5,10,19,1,3,3,4,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,0,Yes,Yes,No,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
00225616-afbd-4c48-8568-875927762d07,Yuvaan,Date,10,11,2,6,1,0,4,2,5,1,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,3,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,1,2,0,1,0,0
50c476a9-7ed7-409b-88cd-00c32cfa247e,Mehul,Kumar,7,14,12,12,10,6,13,12,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,1,3,1,1,0,0
0c3ae87e-7560-42d7-8927-684ceb9fe031,Vihaan,Loyal,9,1,9,10,8,10,11,8,6,4,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,5,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,0,1
d6396397-b6ad-42c9-9bf0-3d71dc510678,Parinaaz,Kari,14,5,12,1,16,1,11,8,4,3,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,1,3,4,1,0,0
36f624df-6f64-40d4-adc7-7ac460e2f1fb,Himmat,Sarin,17,11,0,17,8,12,11,2,5,1,2,8,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,2,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,4,1,0,1
cd070d2b-6c18-47e0-ba55-4bf634ded9d3,Darshit,Basu,8,9,2,15,12,1,11,16,3,4,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,12,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,4,1,0,0
6b2f58e5-2b9f-4b64-9b83-3a6c57caa765,Ivana,Venkataraman,16,9,1,7,6,7,15,8,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
dc0a1929-2300-442f-8138-3ec1f23bb3dc,Manikya,Biswas,7,18,17,1,16,15,14,7,2,3,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,4,1,0,0
36d3542d-211e-43e0-851a-a43af135e257,Lakshit,Kapadia,17,7,6,11,13,14,8,11,0,5,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,6,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,0,0
63df3005-086c-4e20-a1f2-bfe981a04fe8,Eshani,Wali,7,13,10,0,8,12,11,14,2,5,2,8,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,1,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,3,1,0,1
fecde662-66c1-4a41-802d-7444d4eafb93,Kimaya,Seshadri,4,18,9,4,0,1,10,7,0,3,2,10,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,1,0
3755c8f2-9cc5-4493-bd1f-a642c11e9475,Jayesh,Deshpande,8,18,2,0,8,8,11,7,2,3,2,1,6,16,5,4,8,No,Yes,No,Yes,Yes,16,2,17,Yes,Yes,Yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,3,1,0,1
be1f8319-a1dc-483a-961b-b830d1c05c42,Urvi,Luthra,3,13,4,2,6,3,3,13,2,3,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
5b191cf3-af8e-47bf-aed6-96c815926a57,Bhavin,Johal,12,19,9,4,8,1,11,12,1,4,2,5,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,19,2,17,No,Yes,Yes,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,2,3,1,1,1
d2aa5151-fdd6-4d7d-9687-cec97bea0390,Jayan,Doctor,6,5,11,15,9,16,12,6,2,3,2,0,6,13,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
36f38d4c-2a4f-4a70-ab56-9f8ef046837a,Samiha,Sarin,6,18,8,4,9,1,10,14,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,,3.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,3,1,1,0
5220501a-a63e-4f79-86c0-4cc9ea58b154,Indrajit,Ganesh,4,5,12,2,14,15,6,1,2,3,2,7,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
c2b461f7-cfa9-410c-af86-0872ee866ca4,Shray,Mane,5,18,16,0,8,8,11,2,5,1,2,4,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,13,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0,1,0,1
8ab93e4c-acd1-4ef1-a178-d8ac5abfde2f,Kanav,Char,3,8,4,12,15,9,1,16,2,3,2,2,6,13,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
e96d556f-d1d1-45df-8e78-d8641a607c22,Vanya,Wadhwa,4,16,9,9,0,4,9,6,6,3,2,8,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
fc3a6f1a-6a59-4860-9ba4-7f80e81acc73,Saanvi,Bhagat,11,13,9,4,13,1,6,14,5,3,3,5,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,3,3,1,1,0
c8cb6b91-4f2a-4ea1-8603-20ff459e1166,Ela,Kara,17,6,12,9,12,3,10,3,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,4,1,0,0
ad8f4113-0f15-44da-a9d2-81d1934bbd7f,Badal,Kale,6,5,13,2,14,15,6,8,2,3,2,2,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,3,4,1,0,0
993abbd9-87cf-4285-80cb-0e2e8e76fb31,Vaibhav,Comar,10,13,6,14,13,2,6,14,3,3,2,13,6,16,5,4,8,Yes,No,Yes,Yes,Yes,16,2,17,Yes,Yes,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1,3,4,1,0,0
7334a7a2-1c2e-4169-9726-597b8b55e6f7,Aaina,Bansal,10,0,10,0,8,14,11,14,2,3,2,4,3,16,5,4,8,No,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,0.0,1.0,0.0,,1,2,3,1,0,1
fc7e9f46-d14c-4659-9348-16097475b49d,Rati,Sastry,15,0,10,6,1,0,4,17,6,2,2,3,6,0,5,4,8,Yes,No,Yes,Yes,Yes,6,2,17,No,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,1.0,1,2,3,1,0,0
f9e42be5-2ba9-496d-b052-9af0fa25e1af,Ryan,Tak,17,2,3,7,6,15,14,13,2,3,2,10,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,16,2,17,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,3,5,1,0,0
7c696312-efe1-4f3f-9e8e-267a10289c07,Amira,Chowdhury,17,5,17,17,10,7,0,14,2,3,2,1,6,16,5,4,8,Yes,Yes,Yes,Yes,Yes,9,5,4,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,,4.0,1,3,3,1,0,0
